Title,Company,Location,Date,Link
[정규직/코스닥상장/커리어점프] 네트워크 필드엔지니어 채용,(주)사람인에이치에스,서울 구로구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51132273&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=f3857a57-2eb9-435c-b8b7-cb4d18e0d462
[정규직/상장사/로봇산업] 임베디드/펌웨어 SW개발,(주)사람인에이치에스,대전 유성구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51158424&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=f3857a57-2eb9-435c-b8b7-cb4d18e0d462
[포항/서울] 자율주행 서빙로봇 SLAM 개발자 정규직 채용,(주)사람인에이치에스,경북 포항시 남구,~ 07/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51158865&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=f3857a57-2eb9-435c-b8b7-cb4d18e0d462
[정규직/상장사/로봇산업] 자율주행 S/W 개발 경력 채용,(주)사람인에이치에스,대전 유성구,~ 07/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51158470&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=f3857a57-2eb9-435c-b8b7-cb4d18e0d462
[정규직/상장사/중견기업] Computer Vision 연구개발 팀장 채용,(주)사람인에이치에스,경기 성남시 분당구,~ 07/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51165834&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=f3857a57-2eb9-435c-b8b7-cb4d18e0d462
[아정당] LLM 프롬프트 엔지니어(AI기획자),(주)아정네트웍스,서울 강남구,~ 07/26(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50616900&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=f3857a57-2eb9-435c-b8b7-cb4d18e0d462
[네이버] 네이버웹툰 Data Engineer (경력),네이버웹툰(유),경기 성남시 분당구,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51135363&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=f3857a57-2eb9-435c-b8b7-cb4d18e0d462
건솔루션(주) S/W 개발자 모집,건솔루션(주),경기 안양시 만안구,~ 08/03(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51211297&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=f3857a57-2eb9-435c-b8b7-cb4d18e0d462
Java/PHP 웹개발자(경력) 및 AI 프롬프터 컨텐츠 관리자 모집,케이비드 주식회사,서울 구로구,~ 09/09(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51273678&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=f3857a57-2eb9-435c-b8b7-cb4d18e0d462
[더아이엠씨] 로봇 설계/제작 엔지니어,㈜더아이엠씨,대구 수성구,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50719050&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[더아이엠씨] 로봇 SW 개발자,㈜더아이엠씨,대구 수성구,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50719121&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[Salesforce 업계 1위] 세일즈포스 경력직 상시 채용,(주)아이투맥스,서울 마포구,~ 07/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50868977&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"원격 모니터링 시스템 프론트, 백엔드 개발자 모집",아이에스테크놀로지(주),인천 연수구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51091375&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"타이아(주) 기술연구소 DT 개발자(언리얼,유니티) 채용공고 건",타이아(주),광주 광산구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51159655&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
(화성오산)응용소프트웨어개발 경력사원 모집,아이앤티,경기 오산시,~ 09/07(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51249847&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
시스템 구축 백엔드 개발자모집,(주)스마트뱅크,부산 연제구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50897011&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[병역특례] AI 데이터사이언티스트 전문연구요원을 모집합니다.,다겸(주),서울 금천구,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50982429&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
2025년 7월 신입사원 수시채용(공정기술_원통형),(주)엘지에너지솔루션,충북 청주시 흥덕구,~ 07/14(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51222323&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[MDS인텔리전스] SW분석솔루션 기술 영업 채용,(주)엠디에스인텔리전스,경기 성남시 분당구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50880328&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[MDS인텔리전스] 소프트웨어 솔루션 엔지니어 정규직 채용,(주)엠디에스인텔리전스,경기 성남시 분당구,~ 08/11(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51011292&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[국내1위 포렌식SW] 포렌식 기술지원 담당 정규직(신입/경력),(주)지엠디소프트,경기 성남시 분당구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51138752&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
백엔드 경력 개발자 채용,(주)랩오투원,부산 중구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51135982&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[목포근무]소프트웨어 개발자 모집,(주)아이엠알,광주 북구,~ 08/06(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51223853&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[(주)멋쟁이자사처럼] KDT AI서비스기획 개발 부트캠프 보조강사,(주)멋쟁이사자처럼,서울 종로구,~ 08/04(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50957235&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[알파코] 강사 모집 : 웹개발(풀스택) AI개발 서비스기획 분야,(주)알파코,서울 성동구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51260208&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"AI, 머신러닝, 데이터 분석가 및 생성형 AI 분석가 등 경력 채용",(주)인터로이드,서울 강남구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51227241&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
Embeded System SW 엔지니어,(주)보스반도체,경기 성남시 분당구,~ 08/02(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51211263&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
S/W 개발 엔지니어(책임~수석),(주)소테리아,경기 성남시 수정구,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51008980&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
웹 개발자 채용,(주)에셈블,대전 유성구,~ 07/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50809114&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[딥브레인AI] 딥러닝 연구원 / 엔지니어 모집 (전문연구요원),(주)딥브레인에이아이,서울 강남구,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51084967&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[대구] 솔루션 개발자 경력직 채용,(주)클루닉스,대구 북구,~ 07/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51097935&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
3D프린터 자동화 로봇 AS 및 연구개발 지원 (경력직),오성시스템(주),서울 강남구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51168753&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
컴퓨터 비전 인공지능 프로그램 개발자 모집,(주)페이크아이즈,서울 마포구,~ 07/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51101941&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[대구] 머신비전 및 마킹사업부 엔지니어 모집,쉐카이나(주),대구 수성구,~ 08/08(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51203512&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[경력] 모바일 솔루션 개발 및 운영,(주)디더블유아이,서울 영등포구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50925847&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"[에스앤케이인스티튜트]정보보안솔루션 경력개발자(JAVA, C)",(주)에스앤케이인스티튜트,서울 강남구,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51143749&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"Joule(AI) For Dev(abap, CAP등)",(주)에이에스피엔,서울 서초구,~ 08/02(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51202522&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"소프트웨어 개발자(프로그래머) 모집( 구미,대전,창원)",(주)하이데이타,경북 구미시,~ 08/07(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51235450&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[신입/경력] 소프트웨어 시스템 개발자 채용 공고,(주)라이브워크,경남 진주시,~ 08/01(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50928117&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[Flutter] B2B SaaS 서비스 카택스에서 APP 개발자를 모십니다,(주)카택스,대구 달서구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50930816&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
2025 상반기 정보보안/솔루션엔지니어 및 개발 外 채용 공고,(주)에스이시큐어,서울 중랑구,~ 07/22(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50860666&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
웹/ C#/  MES 개발자&전공자 모집 (신입),스윗에이아이(주),대구 달성군,~ 07/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51125444&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
웹/ C#/ 제조데이터 분석/ MES 개발자 모집,스윗에이아이(주),대구 달성군,~ 07/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51125455&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
강릉 자율주행 시스템 오퍼레이터 신입(경력)직원 채용,(주)에스유엠,강원 강릉시,~ 08/03(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50945963&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"[OFN] 글로벌 콘텐츠 플랫폼, 안드로이드 개발 모집",(주)오렌지풋볼네트워크,서울 중구,~ 07/16(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50804189&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"경력 웹개발자(유지관리SM) 모집 (대리, 과장급)",(주)뎁스,경남 창원시,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51088194&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[Aiworkx] 테스트 자동화 엔지니어 (상암동 인근 근무),(주)에이아이웍스,서울 마포구,~ 07/28(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51075551&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[PM급구] SW QA Lead Project Manager (상암동 인근 근무),(주)에이아이웍스,서울 마포구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51146625&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[KSTEC] AI  및 최적화 Optimization 컨설턴트 신입사원 모집,지식시스템㈜ KSTEC Inc.,경기 성남시 분당구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51197559&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
HW 개발자 채용(신입가능),(주)럭스로보,서울 서초구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50742124&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
딥러닝 / 이미지 프로세싱 연구 개발,(주)스키아,서울전체,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51026519&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
백엔드 경력(JAVA)직원 채용,(주)에이치포테크,대전 유성구,~ 07/24(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51110727&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
음성AI 개발연구원 모집,(주)구일이커뮤니케이션,서울 성북구,~ 09/02(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51211331&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
웹 개발자 모집 (2년 이상),플랫폼박스,경기 고양시 덕양구,~ 08/06(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51230865&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
2025년도 하반기 공무직 등 근로자 채용(기후연구),국립기상과학원,제주 서귀포시,~ 07/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51248205&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
(주)더블유엔피 하반기 SW개발자 경력직 채용,(주)더블유엔피,울산 중구,~ 07/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51239280&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
2025년도 하반기 공무직 등 근로자 채용(기상응용),국립기상과학원,제주 서귀포시,~ 07/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51248370&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"코딩/스크램트/프로그램개발/C 언어 활용능력자 신입,경력모집",(주)제이씨티,경남 함안군,~ 08/01(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50927909&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[인천 송도 근무] 모바일 앱 개발자 경력/신입 직원 채용,(주)쇼엠,인천 연수구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51116493&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
임베디드시스템 S/W 개발자 모집,(주)캔탑스,경기 수원시 영통구,~ 08/30(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51178279&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
2025년도 펌웨어 신입 사원 모집,(주)비잉테크 / BeingTech Inc.,경기 용인시 수지구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50999176&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
CAD 도면 기반 데이터/이미지 분석 AI 개발,(주)비전스페이스,서울 강남구,~ 07/17(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51049353&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
일본조이스(주) 프로그래머 및 시스템엔지니어 모집,주식회사 조이스,일본,~ 08/23(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51114966&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[연구소] 전자/정보통신 관련 연구개발 경력직 채용,(주)씨에스텍,대구 동구,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51121035&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
SGMA와 함께 할 백엔드 개발자를 모십니다.,(주)애쓰지마,제주 제주시,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51123576&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
크로스플랫폼 앱 개발자 (정규직) 채용 공고,㈜제이케이홀딩스,서울 종로구,~ 08/29(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51203651&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[올랩컴퍼니] SIEM 솔루션 기술지원팀 시니어 엔지니어 채용,(주)올랩컴퍼니,서울 송파구,~ 08/06(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51226289&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
Cloud Solution Architect,(주)업스테이지,경기전체,~ 08/06(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51239818&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
AI/LLM Curriculum Developer,(주)업스테이지,경기전체,~ 08/06(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51239767&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
AI엔지니어-LLM[전문연구요원],(주)업스테이지,경기전체,~ 08/06(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51238994&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[전액국비] Ai 빅데이터 (백엔드/프론트엔드)개발자 취업특화훈련 모집,한국기술교육직업전문학교,부산 동래구,~ 08/20(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45987137&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[서울 근무] 디지털 컨설팅 부문 컨설턴트 모집 (신입),세종지능정보원 주식회사,서울 종로구,~ 07/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51100073&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[(주)뷰리드] 백엔드 개발자 경력 모집,(주)뷰리드 강남오피스,서울 강남구,~ 07/21(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51223605&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"(프로그래머 모집) 로봇 자동화 시스템, 응용 소프트웨어",네오아크로보틱스,대구 북구,~ 08/10(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50998103&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"웹개발 / 모바일 앱개발/정규직 개발자, 데이터 분석",씨이엔코퍼레이션(주),경기 용인시 기흥구,~ 07/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51128148&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
데이터엔지니어(MS) 채용(경력),엠클라우드브리지(주),서울 강남구,~ 08/02(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51136201&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
"AI, 딥러닝 솔루션 개발 연구원 모집",(주)신화엔지니어링,경기 고양시 덕양구,~ 07/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50861699&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
연구 개발 게임 프로그래머,(주)데브캣,서울 강남구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51229076&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[AX 컨설턴트] AI 기반 업무 혁신 컨설팅 전문가 모집,(주)신화엔지니어링,경기 고양시 덕양구,~ 08/08(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51252206&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
Digital IC Designer 채용,루시드마이크로시스템즈(주),경기 성남시 수정구,~ 07/22(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51104784&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
본사 소프트웨어 개발/창원 HW 엔지니어 모집 공고,(주)비에네스소프트,서울 구로구,~ 07/14(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51136606&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
공간정보 및 현장 광학기기 관측,(주)퍼픽셀,인천 연수구,~ 08/07(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51239692&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
(주)퍼픽셀 공간정보 및 현장 광학기기 관측 업무 지원 모집,(주)퍼픽셀,인천 연수구,~ 08/07(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51238841&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
(주)웨이브웨어 2025 년도 (프로그래머) 신입.경력 모집,(주)웨이브웨어,대전 유성구,~ 08/08(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50976671&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
AI 모델을 함께 개발할 연구개발 인재 모집,(주)엘케이브라더스,서울 강남구,~ 07/16(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51262791&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
[스타랩스] 웹개발자 초/중/고/특급 채용,주식회사 스타랩스,서울 강남구,~ 07/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51067728&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
IT개발자 (자바 풀스택등) 실업자/재직자 훈련 강사채용,(주)퍼슨즈웍스,울산 남구,~ 07/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51124295&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
(주)이룸 금융권 RAG 연구소장 채용,(주)이룸,경기 고양시 덕양구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51248949&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
이커머스 플랫폼 프로트엔드 풀스택 개발자,(주)사이디라이트,서울 광진구,~ 08/07(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51240269&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=260c2368-7f85-4788-86d9-6ad4a2949c1a
